,StudentId,UniversityName,CourseName,PlanType,PaymentDate,State,City,RegisteredDate,SignupSource,StudentClient
211,168bd0155ab553b94cdae4072126168e532510c473271032312fb9ee1eaf56b7,FABEL,Direito,Mensal,"(2017, 11, 5, 17, 54, 0)",,,"(2015, 11, 29, 19, 19, 27)",Email,Website
212,15b25bab74fc736bde04d730bd9a6b5824814eae432da12607f431c5f22a5c01,ESTÁCIO,Sistemas de Informação / Informática,Mensal,"(2017, 11, 10, 15, 10, 15)",Roraima,Boa Vista,"(2015, 11, 29, 21, 0, 9)",Facebook,Mobile
213,a5441739db09149f8293835499d31aa4452bbdc2e594cab230a819c071d78123,ESTÁCIO,Psicologia,Mensal,"(2017, 11, 15, 19, 17, 59)",Rio de Janeiro,Rio de Janeiro,"(2015, 11, 29, 23, 23, 3)",Facebook,
214,8d429bedf6e57a535767db9700a1da314f6a2eb36d8fb560661802700e2df1cc,ESTÁCIO,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 6, 1, 2, 12)",Rio de Janeiro,Rio de Janeiro,"(2015, 11, 30, 12, 12, 23)",Email,
215,2f036494c1ce7c0486b80e919ea905dbd9f35248feb04289935c8d19d9cd5ef6,ESTÁCIO,Pedagogia,Mensal,"(2017, 11, 17, 21, 52, 54)",Rio de Janeiro,Rio de Janeiro,"(2015, 11, 30, 14, 28, 8)",Facebook,Mobile
216,3108bae95486ff852cf7f3001dab5e2cded9da7e6a3aaaf5f862e369444de247,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 5, 20, 58, 16)",Rio de Janeiro,Rio de Janeiro,"(2015, 11, 30, 22, 26, 48)",Facebook,Website
217,1cb30ef15a5e19d8ce41fdcc41a419a35b6e63358d234a6ba5d24a34a2b50726,UNISUAM,Fisioterapia,Mensal,"(2017, 11, 24, 3, 26, 42)",Rio de Janeiro,Rio de Janeiro,"(2015, 12, 2, 12, 21, 55)",Email,
218,f3baeab06bb54a4259d1f1d5ee433f80830542a2097ab251be7a89e07709aa1a,UP,Engenharia de Energia,Mensal,"(2017, 11, 24, 2, 41, 13)",Paraná,Curitiba,"(2015, 12, 3, 11, 57, 59)",Email,Website
219,fcc3049e68474031ca5771b4264c0eebd3bc35d30a351cccffcdbb12258abab8,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 10, 21, 52, 48)",Mato Grosso do Sul,Campo Grande,"(2015, 12, 9, 19, 50, 18)",Facebook,
220,66a3fb9f7588354550912d5e4c7d877cd784608913ec026cae90899152a244d7,UNINTER,Pedagogia,Anual,"(2017, 11, 22, 22, 2, 53)",São Paulo,Bragança Paulista,"(2016, 1, 5, 13, 25, 20)",Email,Website
221,4f735a4f9a6e5332163f790e22e8cfaa0bcc89f2349afee918ba0136777ed522,UNOPAR,Administração,Mensal,"(2017, 11, 7, 13, 47, 33)",São Paulo,Inubia Paulista,"(2016, 1, 8, 12, 54, 23)",Email,Website
222,099e47f88bd38d52faf66cc0a51104e31a2ce8c012b691a73d152fac35245a9f,UNISEB,Gestão Financeira,Mensal,"(2017, 11, 4, 22, 25, 18)",,,"(2016, 1, 12, 10, 58, 52)",Email,Website
223,24f10850055725cf07d923e3af11ae647e89b938f52efc2bed36c93a7dd95f56,FG,Direito,Mensal,"(2017, 11, 30, 23, 12, 11)",Pernambuco,Camaragibe,"(2016, 1, 19, 12, 45, 9)",Email,Website
224,85a88df5c291f51cc76f6add15abe0fd2e0c79fe4da48e218708927bb5ebd0c1,ESTÁCIO,Administração,Mensal,"(2017, 11, 14, 10, 52, 42)",Rio de Janeiro,Rio de Janeiro,"(2016, 2, 1, 14, 48, 30)",Email,Website
225,54bad5490126567e2faaf4886c9782ceca2ce059ba87cd7d084df49b13925183,ESTÁCIO,Fisioterapia,Mensal,"(2017, 11, 19, 23, 47, 36)",Rio de Janeiro,Rio de Janeiro,"(2016, 2, 23, 8, 24, 20)",Google,
226,cb5fe5433bcaa28f505d7341abe31ffd590e12549c9a6092e4e21c89c4c01f9f,UNINTER,Engenharia Elétrica,Mensal,"(2017, 11, 14, 11, 50, 18)",Rio Grande do Sul,Erechim,"(2016, 2, 25, 20, 57, 52)",Email,Website
227,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,ESTÁCIO,Direito,Mensal,"(2017, 11, 12, 15, 42, 37)",Rio de Janeiro,Rio de Janeiro,"(2016, 2, 27, 12, 40, 37)",Facebook,
228,94af735853d80d864c77e5ad9988279d2af1c6c505030381ad16103901f486c5,UNINORTE,Farmácia / Ciências Farmacêuticas,Mensal,"(2017, 11, 21, 0, 1, 49)",Amazonas,Manaus,"(2016, 2, 27, 17, 14, 5)",Google,
229,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,ESTÁCIO,Fisioterapia,Mensal,"(2017, 11, 30, 0, 24, 34)",Ceará,Fortaleza,"(2016, 3, 1, 17, 48, 33)",Facebook,iOS | 9.2.1
230,2c9d778bd9b3ea644f52945eb68d82704dacbbb5f7821ac575259edfc4aa5cc3,UFBA,Veterinária / Medicina Veterinária,Mensal,"(2017, 11, 30, 15, 26, 10)",Bahia,Laje,"(2016, 3, 2, 21, 37, 43)",Email,Website
231,f6c8908303962773d966dd18d42100a99c2df5ced4c23d79666a8d8186fbad8b,ESTÁCIO,Pedagogia,Mensal,"(2017, 11, 15, 14, 26, 26)",Rio de Janeiro,Rio de Janeiro,"(2016, 3, 4, 8, 25, 30)",Email,Android | 4.4.4 | sdk 19
232,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,ESTÁCIO,Gestão Logística,Mensal,"(2017, 11, 13, 11, 17, 38)",Rio de Janeiro,Rio de Janeiro,"(2016, 3, 6, 20, 10, 24)",Google,Android | 4.4.2 | sdk 19
233,51791a72619631e96c25ab91993f4115734e6942c9655974e648aee63b12085c,UNINTER,Gestão de Recursos Humanos,Mensal,"(2017, 11, 12, 12, 39, 5)",São Paulo,Valinhos,"(2016, 3, 6, 20, 13, 23)",Facebook,
234,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,ESTÁCIO,Direito,Mensal,"(2017, 11, 11, 22, 43, 17)",Rio de Janeiro,Rio de Janeiro,"(2016, 3, 10, 10, 54, 22)",Google,
235,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 8, 0, 45, 43)",Minas Gerais,Juiz de Fora,"(2016, 3, 12, 10, 17, 10)",Facebook,
236,89dca42e4e35a055c597d6c50445828e7532608e213f6dd8afb0fe2597c1401e,FSM,Engenharia Civil,Mensal,"(2017, 11, 29, 14, 32, 56)",,,"(2016, 3, 12, 14, 34, 48)",Email,Website
237,8f74e2ecd3c1ce27dfb2b6329f278ae58d75c43c0b314f79811e2c3939b8d1b8,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 11, 15, 54, 29)",Rio de Janeiro,Petrópolis,"(2016, 3, 12, 16, 58, 43)",Google,
238,4123c809b5c9d77c2ff313793f49079c840a3e9264ce19992070e2aa75777d06,ESTÁCIO,Administração,Mensal,"(2017, 11, 27, 13, 50, 1)",São Paulo,Assis,"(2016, 3, 13, 16, 44, 35)",Facebook,Website
239,112167bf07c1e19b4dfd2b9897faa65b59e528065c8c1c431138952f32fd4f6d,UNIJORGE,Engenharia Mecânica,Mensal,"(2017, 11, 19, 13, 18, 39)",Bahia,Salvador,"(2016, 3, 13, 17, 3, 9)",Facebook,
240,db387dcb5ffe6a93aa689cfbeac8f254ce6a74be1932127cc318e8fb2f917795,FAT,Gestão Financeira,Mensal,"(2017, 11, 14, 21, 29, 57)",,,"(2016, 3, 15, 2, 13, 58)",Email,Website
241,cfb3815cd8796eeeb2955367dbdfca6ae6fb6bc524bb26e31a9b808bb46977cf,ESTÁCIO,Psicologia,Mensal,"(2017, 11, 14, 15, 52, 3)",Rio de Janeiro,Rio de Janeiro,"(2016, 3, 15, 11, 52, 10)",Facebook,iOS | 9.2.1
242,054d1693dc9ddc7dba58b9a3774b7f7476ab49cba7c9a4f41aec21704919fecc,FLF,Análise e Desenvolvimento de Sistemas,Mensal,"(2017, 11, 22, 18, 40, 20)",,,"(2016, 3, 17, 15, 15, 28)",Google,Website
243,b173e5b1c8a0c9e6a580db7c6e4e616f8da2f0cd6cb856786f29c3583928c0c8,Anhanguera,Sistemas de Informação / Informática,Mensal,"(2017, 11, 7, 21, 50, 57)",São Paulo,Pindamonhangaba,"(2016, 3, 18, 9, 10, 17)",Google,
244,880458e6183f24132a32137b89ae5cc655912abdccb0f96d68101279989683ee,UNINTER,Engenharia de Produção,Mensal,"(2017, 11, 13, 14, 22, 3)",Rio Grande do Sul,Santa Rosa,"(2016, 3, 20, 9, 25, 30)",Google,Website
245,03ee685202588e073ab7363bd5fa54d8d00cb2f6a0b86b010e66cb951b717497,UNINTER,Gestão de Comércio / Gestão Comercial,Mensal,"(2017, 11, 9, 23, 28, 54)",São Paulo,São Paulo,"(2016, 3, 21, 13, 19, 4)",Google,
246,71720b817bbdda2d4a20aab6e337a67504c1646dd476cd7c47eecbbbc3b1c134,ESTÁCIO,Engenharia de Produção,Mensal,"(2017, 11, 7, 1, 13, 53)",Rio de Janeiro,Rio das Ostras,"(2016, 3, 23, 14, 51, 46)",Email,Website
247,253be192ee53f5a7f6b99b5ef3406620be0f66541e79121affaf55419332eab9,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 9, 3, 20, 57)",Sergipe,Nossa Senhora Do Socorro,"(2016, 3, 23, 22, 31, 22)",Email,Android | 4.4.2 | sdk 19
248,0899192137889ebc19b33cafc936568aedaf87c48f736c6138c87e5773669b85,ESTÁCIO,Enfermagem,Mensal,"(2017, 11, 4, 22, 59, 43)",Rio de Janeiro,Rio de Janeiro,"(2016, 3, 26, 15, 26, 14)",Facebook,Website
249,5b1c3380a8e7ff16c7ddef52c3baa2a91092c7e661ef9e3b494c0af2ef416153,UNIP,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 19, 12, 43, 6)",São Paulo,Engenheiro Coelho,"(2016, 3, 26, 15, 56, 38)",Google,
250,c209128ac1a4550b2408e1330be03a3b02cdd2d3fe805bc0eac210c96d5906c4,ESTÁCIO,Engenharia Mecânica,Mensal,"(2017, 11, 10, 14, 1, 29)",Rio de Janeiro,Rio de Janeiro,"(2016, 3, 31, 3, 32, 12)",Facebook,
251,ea71a3ffe66514cdcdbf0e4fdfb1ab9d7bbc40b9410032a7adf977cb20e29c28,UP,Direito,Mensal,"(2017, 11, 14, 8, 5, 20)",Paraná,São José dos Pinhais,"(2016, 3, 31, 11, 12, 53)",Facebook,
252,ffabf7ca044b1ed2459b1e4ed4e05472382e1633cb3c9ad005017ab2681abc3b,UFPE,Farmácia / Ciências Farmacêuticas,Mensal,"(2017, 11, 27, 12, 54, 27)",Pernambuco,Bom Conselho,"(2016, 3, 31, 22, 3, 5)",Google,Webapp
253,b784a03234c04342b2b819e479b8a848e1f2f06afd4574d150d3d93cc721e2cc,ESTÁCIO,Engenharia Mecânica,Mensal,"(2017, 11, 10, 1, 32, 13)",Rio de Janeiro,Rio de Janeiro,"(2016, 4, 1, 17, 39, 2)",Facebook,
254,3459a7e0cbd31c83c95db1c09287f81e5f2341765882b1737793c983fad89a64,ESTÁCIO,Engenharia de Produção,Mensal,"(2017, 11, 5, 17, 56, 39)",Rio de Janeiro,Rio de Janeiro,"(2016, 4, 2, 11, 52, 11)",Email,Website
255,9875262aa0e9fe849df3c24c11c45405d43f7a2d947acf054ad11109223ef2cc,ESTÁCIO,Psicologia,Mensal,"(2017, 11, 6, 9, 38, 49)",Rio de Janeiro,Petrópolis,"(2016, 4, 3, 20, 48, 26)",Google,Website
256,ee116440479c6d5742a281510038edee5d28aef73390bfe5d0ea7af5c4f87bf7,ESTÁCIO,Análise e Desenvolvimento de Sistemas,Mensal,"(2017, 11, 3, 14, 37, 24)",Espírito Santo,Serra,"(2016, 4, 4, 13, 40, 42)",Google,Website
257,196cc401697509568ec7c4cc7f5e9a4ac53759d864a953cfdf5f6621c037b45c,ESTÁCIO,Engenharia Civil,Anual,"(2017, 11, 16, 16, 58, 28)",Bahia,Salvador,"(2016, 4, 4, 15, 25, 32)",Google,Website
258,b9dc06d2d6fd88c02736ec6e7e262aa9269b8db98e7c9626ac3a42313b6d5c01,ESTÁCIO EAD,Tecnologia da Informação,Mensal,"(2017, 11, 11, 20, 38, 51)",São Paulo,São Paulo,"(2016, 4, 4, 19, 25, 56)",Google,Website
259,2f970bf216ccfc7cdbf0e1c58cd6b017573c28995adc7ca47af6d18fce608b02,ESTÁCIO,Pedagogia,Mensal,"(2017, 11, 4, 1, 15, 53)",Rio de Janeiro,São Gonçalo,"(2016, 4, 4, 23, 58, 39)",Email,Website
260,52f59a45a25d584d3c228fbe097a49d108f16ffdec5c079aa2b327bed39aeddc,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 7, 15, 25, 10)",Rio de Janeiro,Rio de Janeiro,"(2016, 4, 6, 9, 20, 23)",Facebook,
261,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,ESTÁCIO,Direito,Mensal,"(2017, 11, 5, 13, 56, 13)",Bahia,Salvador,"(2016, 4, 6, 17, 45, 30)",Email,Website
262,81f79714163e7a15ef6924fd4e1033e3cd8ca7ad8f4566bebdffa330989cbf6b,ESTÁCIO EAD,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 7, 18, 17, 58)",Bahia,Feira de Santana,"(2016, 4, 6, 19, 54, 36)",Google,Website
263,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,ESTÁCIO,Engenharia Mecânica,Mensal,"(2017, 11, 22, 21, 51, 57)",Rio de Janeiro,Duque de Caxias,"(2016, 4, 10, 17, 24, 28)",Google,
264,f61a1cba0895dd7b563972a8e5b007347153fdad00c090d0228d97fee45dbb1d,ESTÁCIO,Design,Mensal,"(2017, 11, 26, 21, 8, 23)",Rio de Janeiro,Rio de Janeiro,"(2016, 4, 10, 21, 22, 59)",Facebook,Website
265,c6e6ed9815af057265c71221d6a0ff6691877327d10b7db8aed4e586281bf52c,UNINTER,Análise e Desenvolvimento de Sistemas,Mensal,"(2017, 11, 14, 11, 23, 37)",Rio Grande do Sul,Sobradinho,"(2016, 4, 12, 23, 22, 23)",Email,Website
266,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,ESTÁCIO,Engenharia Elétrica,Mensal,"(2017, 11, 13, 18, 10, 31)",Pernambuco,Garanhuns,"(2016, 4, 14, 7, 46, 26)",Facebook,Website
267,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,UEM,Engenharia de Produção,Mensal,"(2017, 11, 27, 22, 52, 37)",Paraná,Toledo,"(2016, 4, 14, 15, 46, 25)",Google,Android | 6.0 | sdk 23
268,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,FASIPE,Engenharia de Energia,Mensal,"(2017, 11, 17, 13, 32, 21)",,,"(2016, 4, 14, 16, 39, 44)",Email,Website
269,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,ESTÁCIO,Enfermagem,Mensal,"(2017, 11, 15, 22, 21, 24)",Bahia,Salvador,"(2016, 4, 16, 2, 13, 16)",Email,Website
270,c29e069f30eb3882c17ba8b6bf914751001287d0d8571eadf64cb29d84817af4,ESTÁCIO,Administração,Mensal,"(2017, 11, 1, 14, 4, 53)",Maranhão,São Luís,"(2016, 4, 16, 15, 35, 49)",Email,Website
271,7dbe3598f063668c5dfa4b6b9bbc9d7def295537aa4716b8b6cdb2ed087d8ea5,UNILAGO,Medicina,Mensal,"(2017, 11, 26, 4, 14, 12)",Minas Gerais,Passos,"(2016, 4, 16, 18, 2, 58)",Facebook,
272,c668486bacde3a89681596da290e20426aca8ae7ea8bc209d315aab6f14b5b39,FAMAP,Engenharia Civil,Mensal,"(2017, 11, 6, 22, 59, 45)",Amapá,Macapá,"(2016, 4, 17, 9, 14, 7)",Email,iOS | 9.3
273,9a52a3fcf50057fe6bdc0e68fa7ffb050db3f787fad0250cadc23661d35257bd,ESTÁCIO,Licenciatura em Educação Física,Mensal,"(2017, 11, 20, 23, 8, 36)",Rio de Janeiro,Rio de Janeiro,"(2016, 4, 20, 16, 58, 48)",Email,Website
274,e333eecfb62f396bc75a151b14a0ec75342ca4dc3891aa7d62083db773063715,ESTÁCIO,Direito,Mensal,"(2017, 11, 2, 19, 15, 19)",Rio de Janeiro,Rio de Janeiro,"(2016, 4, 20, 22, 47, 14)",Facebook,
275,b98e4422e2c6519977392d19b5a13372b65d5d7eb928c0df29b43feb69ba4b68,ESTÁCIO EAD,Tecnologia da Informação,Mensal,"(2017, 11, 22, 17, 5, 2)",São Paulo,São Paulo,"(2016, 4, 23, 14, 3, 9)",Google,
276,cf1a3c04237ef7b75c4d28f67ccc7b2c6044ac9b1ce395c1f820ceb6be434f27,ESTÁCIO EAD,Serviço Social,Mensal,"(2017, 11, 11, 14, 53, 32)",Rio de Janeiro,Rio das Ostras,"(2016, 4, 23, 17, 44, 3)",Email,PDJobs
277,9baacc966a3a6c5473089b5cea5e46d80260764967d938137a778fe8e859a39a,UFRGS,Design,Mensal,"(2017, 11, 17, 16, 2, 57)",Rio Grande do Sul,Porto Alegre,"(2016, 4, 25, 12, 21, 17)",Facebook,Website
278,41fb73462d986d814e69d6d0c0d331dc017cc4fa68214f08d014dc8b52a16ba9,ESTÁCIO EAD,Administração,Mensal,"(2017, 11, 2, 15, 50, 48)",Rio de Janeiro,Rio de Janeiro,"(2016, 4, 25, 21, 48, 59)",Facebook,Website
279,9fd5f79e845af52d28c49e1af48b484e11810163916723dfa36edc8ba0ded83f,ESTÁCIO,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 12, 22, 14, 44)",Rio de Janeiro,Rio de Janeiro,"(2016, 4, 25, 22, 29, 1)",Email,Website
280,8e419da7f08890c7eb32726f8887433ca30e8abd91576a6a80c7cf029a51c7ec,ESTÁCIO,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 29, 13, 49, 48)",Rio de Janeiro,Rio de Janeiro,"(2016, 4, 27, 21, 20, 18)",Facebook,Website
281,8c863776daad0d94f12f7f02301ef35670bf9ea89adebcb5556ccae108c22d4f,ESTÁCIO,Contabilidade / Ciências Contábeis,Anual,"(2017, 11, 11, 19, 31, 38)",Mato Grosso do Sul,Campo Grande,"(2016, 4, 27, 22, 27, 12)",Facebook,Android | 5.1.1 | sdk 22
282,664c24bc795b0f9c49540b91d7d501ee8f19d03c7462be79da0d8577f42adb68,ESTÁCIO,Psicologia,Mensal,"(2017, 11, 5, 21, 56, 20)",Minas Gerais,Raposos,"(2016, 4, 28, 12, 50, 1)",Google,Website
283,6072fb983044ad57c6e4388ef5deaba6ef51144cfe3fffcb9bb68768d3c5285d,ESTÁCIO,Direito,Mensal,"(2017, 11, 10, 20, 58, 36)",Santa Catarina,Florianópolis,"(2016, 4, 28, 16, 0, 29)",Email,Website
284,a4af0087412f3872865c5d6b5de4266b942d6a91b6e12d61a2b7774675fc8c2a,IESAM,Engenharia Elétrica,Mensal,"(2017, 11, 18, 19, 31, 18)",,,"(2016, 4, 29, 20, 50, 27)",Google,Android | 6.0 | sdk 23
285,62bf98b1b6db07a8264ea1c50d06fcd9d0a0f6c37a141e646db672112c168320,UFG,Psicologia,Mensal,"(2017, 11, 4, 22, 47, 24)",Goiás,Rio Verde,"(2016, 4, 29, 21, 14, 6)",Google,Website
286,a26e4bf01aefd8adc6a4d615209dd039f0052bb762c42191e9b826fc152b30e1,CEFET/RJ,Engenharia de Controle e Automação,Mensal,"(2017, 11, 21, 12, 50, 43)",Rio de Janeiro,Rio de Janeiro,"(2016, 4, 30, 12, 58, 49)",Facebook,Website
287,995a9213851fab66137da5580ee4cd4a2d272cd4b910188dc7a759c59d3e5cfc,CEUT,Enfermagem,Mensal,"(2017, 11, 4, 3, 56, 32)",Maranhão,Imperatriz,"(2016, 5, 1, 6, 38, 37)",Google,
288,a87d555cd44b48d94a414907fc7e23847f335818236b256dcdc8bd3e653d3204,ESTÁCIO,Gestão da Informação,Mensal,"(2017, 11, 8, 13, 32, 12)",Ceará,Fortaleza,"(2016, 5, 1, 19, 10, 29)",Email,Website
289,ba69140ae809d51d629e4d3f631bd55465f2aaccc4a151688564997bdec124ab,ESTÁCIO,Comunicação Social,Mensal,"(2017, 11, 3, 13, 27, 35)",Pará,Belém,"(2016, 5, 3, 13, 23, 36)",Facebook,Website
290,697daec21ec4848f992f396a3dcb85c9fed90e606a0dc444abde6bfab2e669db,UNIVERSO,Engenharia de Produção,Mensal,"(2017, 11, 26, 22, 45, 17)",Goiás,Goiânia,"(2016, 5, 3, 16, 36, 25)",Facebook,Website
291,05903b66b48a0dc3fb43d1848922a797a7507c090984417c7d90e5cfc5eaed83,UNINTER,Análise e Desenvolvimento de Sistemas,Mensal,"(2017, 11, 14, 0, 16, 36)",Paraná,Bocaiuva Do Sul,"(2016, 5, 3, 17, 32, 43)",Facebook,Webapp
292,0cd81b5d44b0e9dc1acf828151ab33285c5baf302655177ca63bc488392f749a,ESTÁCIO EAD,Análise e Desenvolvimento de Sistemas,Mensal,"(2017, 11, 17, 17, 3, 5)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 3, 21, 54, 8)",Facebook,
293,86aa101d6913ac903a18e39a565c08ed5c2f69d774ed7f24c03f8620a50f958a,ESTÁCIO,Engenharia Mecânica,Mensal,"(2017, 11, 14, 20, 3, 47)",Rio de Janeiro,São Gonçalo,"(2016, 5, 4, 2, 2, 35)",Email,
294,f3f07989e5b0dab956b5d85fdf95da1ad7d23d07fa644e15ad20f337f3cfee72,ESTÁCIO,Marketing,Mensal,"(2017, 11, 17, 19, 44, 23)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 4, 10, 4, 56)",Facebook,Website
295,70e293996e28c11349810f0be8dff57627c7b59b095d9c524a3f2aa136dda5c4,UNINTER,Engenharia de Produção,Anual,"(2017, 11, 7, 16, 2, 48)",Minas Gerais,Ouro Branco,"(2016, 5, 4, 14, 59, 25)",Email,Website
296,941c81fa9b94adadf43ba606aa9fce6f4cfa639b7d853a89bbb2b47bd3cad8a5,ESTÁCIO,Administração,Mensal,"(2017, 11, 2, 0, 8, 30)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 4, 23, 25, 33)",Email,Website
297,c2b75ecf9a215abad54716b365eb77124dc5fa7e9b6c856c61bae6cdaa466e17,ESTÁCIO EAD,Sistemas de Informação / Informática,Mensal,"(2017, 11, 14, 14, 48, 7)",Rio de Janeiro,Araruama,"(2016, 5, 4, 23, 51, 7)",Google,
298,6d655ff23f5bdbf9509225a09382fea5f5657faaeb520a420a8aeb1f6cdb93b2,ESTÁCIO,Administração,Mensal,"(2017, 11, 6, 0, 38, 49)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 7, 21, 14, 42)",Email,iOS | 7.1.2
299,995b4c17acca7933f805af8792d753dfe9f8a3873bae7a3aafb268aaceba07bd,ESTÁCIO,Engenharia de Produção,Mensal,"(2017, 11, 7, 18, 46, 8)",Rio de Janeiro,São Gonçalo,"(2016, 5, 9, 10, 9, 13)",Google,Website
300,f7bd608551a6e957c9ba8bcc1a14582b819221143ad5a3ca7382139aa7a809c0,ESTÁCIO EAD,Gestão Financeira,Mensal,"(2017, 11, 8, 19, 16, 53)",Bahia,Salvador,"(2016, 5, 10, 2, 47, 0)",Email,Website
301,00a73b8a8d1f7c02fea2c7d6ac586cac5f3071588f6d2be142b7d2b68cdd5e02,ESTÁCIO,Enfermagem,Mensal,"(2017, 11, 21, 1, 8, 4)",Ceará,Fortaleza,"(2016, 5, 10, 13, 6, 55)",Facebook,iOS | 9.2
302,e2dc3d58a43dff3aefd7bdfba7a1660062dd4699ffd758bd5fe22dd0b0e18b09,NEWTON PAIVA,Pedagogia,Mensal,"(2017, 11, 13, 23, 56, 47)",Minas Gerais,Lavras,"(2016, 5, 10, 13, 19, 42)",Google,Website
303,c5f49eda07fe2eb1df26d15aa4bd066ceac19c852e3f09b6f841273f66dd193f,ESTÁCIO EAD,Licenciatura em linguagem e Comunicação,Mensal,"(2017, 11, 22, 12, 57, 0)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 10, 13, 37, 4)",Email,Website
304,20be56f2b24e91193ec162a56bc722c8e33f90252f25b8f15b5a377f5dbf7a10,ESTÁCIO EAD,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 14, 15, 27, 26)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 11, 12, 40, 19)",Facebook,
305,488d56857ea9af5c20d9e9db76362cdb511ab4259cd3684090303fb0273ad3e8,ESTÁCIO,Administração,Mensal,"(2017, 11, 11, 1, 5, 34)",Rio de Janeiro,Porto Real,"(2016, 5, 11, 14, 41, 48)",Email,Website
306,a9b8af59a36a0d7a1c886493cfd4cfb30ed083a488a946a409e04b8a2891f192,UNIP,Serviço Social,Mensal,"(2017, 11, 28, 15, 28, 2)",São Paulo,Araçatuba,"(2016, 5, 11, 17, 39, 27)",Email,Website
307,e95c26466b8ab25ffeefaf854887ed74b11acb1c8d1f5c2e0f1bb7922ef50a97,UNINTER,Engenharia de Produção,Mensal,"(2017, 11, 29, 22, 46, 35)",Rio Grande do Sul,Porto Alegre,"(2016, 5, 14, 12, 32, 27)",Email,Website
308,82e0c5e6c3fcd86c4f71037117b74b0cf3a2553bd8899cfbcb0592baeb11508c,ESTÁCIO,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 4, 21, 59, 38)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 15, 14, 34, 39)",Facebook,
309,f621b1ed529580055393f0c17304f82c5247db13f74252cffcd68dae9f566734,ESTÁCIO,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 3, 18, 33, 1)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 15, 22, 49, 16)",Email,Website
310,43ea38ef3d8a9f72de1012a531bd147a1b389bcc45a934a3dd548c215e41d275,ESTÁCIO,Fisioterapia,Mensal,"(2017, 11, 11, 20, 35, 32)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 16, 16, 33, 24)",Email,Website
311,aac0fafe306b56331000c1bf7e56b9a1028ca7bcd119ce9e19abf78e11ef6848,ESTÁCIO,História,Mensal,"(2017, 11, 22, 16, 20, 58)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 17, 17, 26, 3)",Google,Website
312,0747fe94d88f041102bd74eb4e0976a858a8b55ad18527e2db05f167056144ff,ESTÁCIO,Gestão de Recursos Humanos,Mensal,"(2017, 11, 6, 13, 18, 0)",Minas Gerais,Juiz de Fora,"(2016, 5, 17, 21, 25, 21)",Facebook,
313,774e9a7422a9f6ca7280c1668209909f9ec56d1c3e0c5881790681313fca6ecd,ESTÁCIO,Psicologia,Mensal,"(2017, 11, 3, 14, 35, 32)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 18, 17, 53, 5)",Facebook,
314,90165151756ace0c64dd6717750563e4fa1a682351fe53d1bceda00b0895be9f,ESTÁCIO,Gestão de Recursos Humanos,Mensal,"(2017, 11, 14, 1, 13, 8)",Pernambuco,Recife,"(2016, 5, 18, 19, 59, 42)",Email,Website
315,17159abeb33e8d916438d82b229b2f5b8370939800711e6cfbc3333594f6dea2,ESTÁCIO,Sistemas de Informação / Informática,Mensal,"(2017, 11, 13, 9, 2, 44)",Rio de Janeiro,Rio de Janeiro,"(2016, 5, 19, 23, 32, 41)",Google,Website
