,StudentId,SessionStartTime,StudentClient,PaymentDate,PlanType
6185,52f59a45a25d584d3c228fbe097a49d108f16ffdec5c079aa2b327bed39aeddc,"(2017, 11, 22, 2, 49, 55)",Android,"(2017, 11, 7, 15, 25, 10)",Mensal
6186,52f59a45a25d584d3c228fbe097a49d108f16ffdec5c079aa2b327bed39aeddc,"(2017, 11, 22, 11, 4, 0)",Website,"(2017, 11, 7, 15, 25, 10)",Mensal
6187,52f59a45a25d584d3c228fbe097a49d108f16ffdec5c079aa2b327bed39aeddc,"(2017, 11, 22, 12, 49, 31)",Android,"(2017, 11, 7, 15, 25, 10)",Mensal
6188,52f59a45a25d584d3c228fbe097a49d108f16ffdec5c079aa2b327bed39aeddc,"(2017, 11, 22, 21, 41, 55)",Webapp,"(2017, 11, 7, 15, 25, 10)",Mensal
6189,52f59a45a25d584d3c228fbe097a49d108f16ffdec5c079aa2b327bed39aeddc,"(2017, 11, 22, 21, 43, 23)",Android,"(2017, 11, 7, 15, 25, 10)",Mensal
6190,52f59a45a25d584d3c228fbe097a49d108f16ffdec5c079aa2b327bed39aeddc,"(2017, 11, 22, 23, 21, 1)",Android,"(2017, 11, 7, 15, 25, 10)",Mensal
6191,52f59a45a25d584d3c228fbe097a49d108f16ffdec5c079aa2b327bed39aeddc,"(2017, 11, 22, 23, 21, 1)",Android,"(2017, 11, 7, 15, 25, 10)",Mensal
6192,52f59a45a25d584d3c228fbe097a49d108f16ffdec5c079aa2b327bed39aeddc,"(2017, 11, 25, 13, 58, 0)",Android,"(2017, 11, 7, 15, 25, 10)",Mensal
6193,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 5, 11, 2, 33)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6194,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 5, 12, 5, 59)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6195,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 5, 13, 53, 45)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6196,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 5, 14, 53, 45)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6197,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 6, 21, 29, 13)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6198,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 6, 23, 18, 6)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6199,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 10, 20, 50, 20)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6200,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 11, 23, 46, 46)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6201,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 12, 10, 26, 51)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6202,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 12, 10, 56, 59)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6203,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 13, 17, 45, 35)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6204,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 13, 19, 13, 26)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6205,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 17, 16, 54, 46)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6206,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 17, 18, 58, 5)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6207,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 21, 13, 41, 24)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6208,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 21, 18, 35, 21)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6209,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 21, 23, 15, 32)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6210,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 25, 13, 53, 43)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6211,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 25, 14, 10, 17)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6212,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 25, 14, 16, 1)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6213,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 25, 14, 30, 24)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6214,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 26, 13, 41, 24)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6215,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 27, 21, 4, 0)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6216,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 29, 19, 2, 55)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6217,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 29, 20, 3, 2)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6218,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 29, 21, 3, 11)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6219,0d295d0faf368e592158d558bd39857abcb76d72dab2e13d6343614ecdcb780d,"(2017, 11, 30, 16, 27, 1)",Website,"(2017, 11, 5, 13, 56, 13)",Mensal
6220,81f79714163e7a15ef6924fd4e1033e3cd8ca7ad8f4566bebdffa330989cbf6b,"(2017, 11, 7, 12, 29, 16)",Website,"(2017, 11, 7, 18, 17, 58)",Mensal
6221,81f79714163e7a15ef6924fd4e1033e3cd8ca7ad8f4566bebdffa330989cbf6b,"(2017, 11, 7, 13, 29, 20)",Website,"(2017, 11, 7, 18, 17, 58)",Mensal
6222,81f79714163e7a15ef6924fd4e1033e3cd8ca7ad8f4566bebdffa330989cbf6b,"(2017, 11, 7, 14, 37, 32)",Website,"(2017, 11, 7, 18, 17, 58)",Mensal
6223,81f79714163e7a15ef6924fd4e1033e3cd8ca7ad8f4566bebdffa330989cbf6b,"(2017, 11, 7, 17, 37, 31)",Website,"(2017, 11, 7, 18, 17, 58)",Mensal
6224,81f79714163e7a15ef6924fd4e1033e3cd8ca7ad8f4566bebdffa330989cbf6b,"(2017, 11, 7, 18, 38, 11)",Website,"(2017, 11, 7, 18, 17, 58)",Mensal
6225,81f79714163e7a15ef6924fd4e1033e3cd8ca7ad8f4566bebdffa330989cbf6b,"(2017, 11, 18, 17, 22, 4)",Website,"(2017, 11, 7, 18, 17, 58)",Mensal
6226,81f79714163e7a15ef6924fd4e1033e3cd8ca7ad8f4566bebdffa330989cbf6b,"(2017, 11, 20, 23, 40, 22)",Website,"(2017, 11, 7, 18, 17, 58)",Mensal
6227,81f79714163e7a15ef6924fd4e1033e3cd8ca7ad8f4566bebdffa330989cbf6b,"(2017, 11, 27, 21, 30, 17)",Website,"(2017, 11, 7, 18, 17, 58)",Mensal
6228,81f79714163e7a15ef6924fd4e1033e3cd8ca7ad8f4566bebdffa330989cbf6b,"(2017, 11, 27, 22, 30, 20)",Website,"(2017, 11, 7, 18, 17, 58)",Mensal
6229,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 11, 1, 38, 21)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6230,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 13, 0, 26, 58)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6231,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 22, 22, 49, 42)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6232,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 23, 0, 14, 28)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6233,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 23, 1, 18, 38)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6234,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 23, 2, 19, 0)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6235,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 23, 3, 55, 27)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6236,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 24, 18, 45, 59)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6237,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 24, 20, 20, 19)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6238,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 26, 20, 13, 11)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6239,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 26, 21, 28, 18)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6240,d998690564fc99b6894f2598786657b84e5929bdd281c9e85320d4a8b394b74a,"(2017, 11, 26, 22, 31, 21)",Website,"(2017, 11, 22, 21, 51, 57)",Mensal
6241,f61a1cba0895dd7b563972a8e5b007347153fdad00c090d0228d97fee45dbb1d,"(2017, 11, 26, 20, 53, 23)",Website,"(2017, 11, 26, 21, 8, 23)",Mensal
6242,f61a1cba0895dd7b563972a8e5b007347153fdad00c090d0228d97fee45dbb1d,"(2017, 11, 27, 18, 50, 24)",Website,"(2017, 11, 26, 21, 8, 23)",Mensal
6243,c6e6ed9815af057265c71221d6a0ff6691877327d10b7db8aed4e586281bf52c,"(2017, 11, 7, 9, 50, 26)",Website,"(2017, 11, 14, 11, 23, 37)",Mensal
6244,c6e6ed9815af057265c71221d6a0ff6691877327d10b7db8aed4e586281bf52c,"(2017, 11, 7, 20, 29, 49)",Website,"(2017, 11, 14, 11, 23, 37)",Mensal
6245,c6e6ed9815af057265c71221d6a0ff6691877327d10b7db8aed4e586281bf52c,"(2017, 11, 7, 20, 42, 30)",Website,"(2017, 11, 14, 11, 23, 37)",Mensal
6246,c6e6ed9815af057265c71221d6a0ff6691877327d10b7db8aed4e586281bf52c,"(2017, 11, 14, 11, 20, 54)",Website,"(2017, 11, 14, 11, 23, 37)",Mensal
6247,c6e6ed9815af057265c71221d6a0ff6691877327d10b7db8aed4e586281bf52c,"(2017, 11, 17, 19, 21, 28)",Website,"(2017, 11, 14, 11, 23, 37)",Mensal
6248,c6e6ed9815af057265c71221d6a0ff6691877327d10b7db8aed4e586281bf52c,"(2017, 11, 20, 10, 56, 19)",Website,"(2017, 11, 14, 11, 23, 37)",Mensal
6249,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 6, 1, 10, 5)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6250,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 13, 13, 8, 15)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6251,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 13, 18, 3, 35)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6252,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 14, 12, 43, 3)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6253,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 14, 17, 47, 35)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6254,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 16, 15, 18, 6)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6255,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 18, 12, 37, 55)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6256,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 18, 16, 4, 16)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6257,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 18, 16, 42, 44)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6258,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 18, 20, 33, 24)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6259,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 18, 21, 34, 53)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6260,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 19, 0, 12, 1)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6261,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 19, 1, 13, 15)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6262,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 19, 2, 14, 18)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6263,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 19, 15, 15, 29)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6264,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 19, 17, 20, 46)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6265,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 19, 18, 21, 12)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6266,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 19, 19, 49, 52)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6267,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 19, 21, 16, 44)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6268,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 19, 21, 17, 36)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6269,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 19, 22, 16, 43)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6270,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 19, 22, 22, 57)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6271,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 20, 11, 24, 53)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6272,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 20, 11, 41, 19)",Android,"(2017, 11, 13, 18, 10, 31)",Mensal
6273,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 20, 14, 31, 19)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6274,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 21, 16, 48, 5)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6275,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 25, 16, 2, 55)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6276,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 29, 5, 18, 30)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6277,2914da8dbeacaa83634074b6472c2b112759b8529e2eb69788edfe5b8ed7bd5a,"(2017, 11, 29, 6, 33, 39)",Website,"(2017, 11, 13, 18, 10, 31)",Mensal
6278,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,"(2017, 11, 1, 6, 0, 36)",Website,"(2017, 11, 27, 22, 52, 37)",Mensal
6279,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,"(2017, 11, 1, 7, 2, 34)",Website,"(2017, 11, 27, 22, 52, 37)",Mensal
6280,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,"(2017, 11, 24, 17, 0, 48)",Website,"(2017, 11, 27, 22, 52, 37)",Mensal
6281,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,"(2017, 11, 27, 7, 28, 58)",Website,"(2017, 11, 27, 22, 52, 37)",Mensal
6282,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,"(2017, 11, 27, 11, 33, 34)",Website,"(2017, 11, 27, 22, 52, 37)",Mensal
6283,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,"(2017, 11, 27, 17, 16, 55)",Website,"(2017, 11, 27, 22, 52, 37)",Mensal
6284,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,"(2017, 11, 27, 22, 24, 14)",Website,"(2017, 11, 27, 22, 52, 37)",Mensal
6285,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,"(2017, 11, 28, 14, 18, 51)",Website,"(2017, 11, 27, 22, 52, 37)",Mensal
6286,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,"(2017, 11, 28, 15, 24, 56)",Website,"(2017, 11, 27, 22, 52, 37)",Mensal
6287,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,"(2017, 11, 28, 16, 24, 57)",Website,"(2017, 11, 27, 22, 52, 37)",Mensal
6288,ab29936e337cea33b883dd852d87b9db425d38323721c633551916238825d29b,"(2017, 11, 30, 5, 13, 23)",Website,"(2017, 11, 27, 22, 52, 37)",Mensal
6289,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 17, 12, 39, 17)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6290,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 17, 13, 39, 22)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6291,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 21, 12, 35, 26)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6292,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 21, 16, 34, 21)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6293,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 22, 12, 41, 1)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6294,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 22, 14, 55, 51)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6295,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 22, 16, 22, 51)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6296,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 26, 14, 48, 0)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6297,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 27, 1, 10, 14)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6298,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 27, 2, 50, 16)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6299,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 27, 3, 40, 27)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6300,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 28, 18, 18, 42)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6301,920b968ba97012c7843651684fd755313fe7b02062d0e02a81451ff42f967123,"(2017, 11, 29, 2, 41, 21)",Website,"(2017, 11, 17, 13, 32, 21)",Mensal
6302,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 15, 19, 53, 36)",Website,"(2017, 11, 15, 22, 21, 24)",Mensal
6303,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 15, 22, 6, 29)",Website,"(2017, 11, 15, 22, 21, 24)",Mensal
6304,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 15, 22, 17, 43)",Website,"(2017, 11, 15, 22, 21, 24)",Mensal
6305,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 15, 23, 6, 32)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6306,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 15, 23, 17, 44)",Website,"(2017, 11, 15, 22, 21, 24)",Mensal
6307,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 16, 0, 27, 44)",Webapp,"(2017, 11, 15, 22, 21, 24)",Mensal
6308,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 16, 8, 55, 39)",Webapp,"(2017, 11, 15, 22, 21, 24)",Mensal
6309,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 16, 10, 3, 45)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6310,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 16, 11, 17, 13)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6311,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 17, 8, 52, 53)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6312,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 17, 10, 56, 15)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6313,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 17, 12, 47, 40)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6314,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 18, 15, 26, 28)",Website,"(2017, 11, 15, 22, 21, 24)",Mensal
6315,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 18, 15, 33, 39)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6316,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 20, 10, 49, 2)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6317,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 20, 12, 46, 51)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6318,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 20, 15, 17, 9)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6319,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 22, 10, 40, 12)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6320,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 22, 10, 40, 20)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6321,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 22, 11, 42, 6)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6322,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 24, 20, 48, 29)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6323,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 27, 20, 22, 27)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6324,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 28, 15, 13, 41)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6325,11e6319eca3c06a9e78476921aebc2d9315635b2fd07d90d19e35d2b037717c5,"(2017, 11, 28, 20, 25, 37)",Android,"(2017, 11, 15, 22, 21, 24)",Mensal
6326,c29e069f30eb3882c17ba8b6bf914751001287d0d8571eadf64cb29d84817af4,"(2017, 11, 1, 13, 51, 17)",Website,"(2017, 11, 1, 14, 4, 53)",Mensal
6327,c29e069f30eb3882c17ba8b6bf914751001287d0d8571eadf64cb29d84817af4,"(2017, 11, 1, 14, 52, 32)",Website,"(2017, 11, 1, 14, 4, 53)",Mensal
6328,c29e069f30eb3882c17ba8b6bf914751001287d0d8571eadf64cb29d84817af4,"(2017, 11, 2, 18, 27, 7)",Website,"(2017, 11, 1, 14, 4, 53)",Mensal
6329,c29e069f30eb3882c17ba8b6bf914751001287d0d8571eadf64cb29d84817af4,"(2017, 11, 3, 10, 36, 9)",Android,"(2017, 11, 1, 14, 4, 53)",Mensal
6330,c29e069f30eb3882c17ba8b6bf914751001287d0d8571eadf64cb29d84817af4,"(2017, 11, 4, 2, 24, 4)",Website,"(2017, 11, 1, 14, 4, 53)",Mensal
6331,c29e069f30eb3882c17ba8b6bf914751001287d0d8571eadf64cb29d84817af4,"(2017, 11, 4, 22, 59, 52)",Website,"(2017, 11, 1, 14, 4, 53)",Mensal
6332,c29e069f30eb3882c17ba8b6bf914751001287d0d8571eadf64cb29d84817af4,"(2017, 11, 5, 18, 31, 7)",Website,"(2017, 11, 1, 14, 4, 53)",Mensal
